1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 3A000000347A9A21,,
Is Mission Active?  true,,
Mission Start:  Fri May 02 19:47:00 CDT 2014,,
Sample Rate:  Every 120 minute(s),,
Number of Mission Samples:  2217,,
Total Samples:  2915,,
Roll Over Enabled?  true,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 °C,,
Low Temperature Alarm:  -40 °C,,
,,
Date/Time,Unit,Value
5/30/2014 1:47,C,21.5
5/30/2014 3:47,C,21.5
5/30/2014 5:47,C,21
5/30/2014 7:47,C,21
5/30/2014 9:47,C,21.5
5/30/2014 11:47,C,25.5
5/30/2014 13:47,C,22.5
5/30/2014 15:47,C,22
5/30/2014 17:47,C,22
5/30/2014 19:47,C,21.5
5/30/2014 21:47,C,22
5/30/2014 23:47,C,22
5/31/2014 1:47,C,22
5/31/2014 3:47,C,22
5/31/2014 5:47,C,22
5/31/2014 7:47,C,22
5/31/2014 9:47,C,22
5/31/2014 11:47,C,22
5/31/2014 13:47,C,28
5/31/2014 15:47,C,28
5/31/2014 17:47,C,29.5
5/31/2014 19:47,C,20.5
5/31/2014 21:47,C,28
5/31/2014 23:47,C,27.5
6/1/2014 1:47,C,26.5
6/1/2014 3:47,C,26
6/1/2014 5:47,C,25.5
6/1/2014 7:47,C,25
6/1/2014 9:47,C,25
6/1/2014 11:47,C,25.5
6/1/2014 13:47,C,32
6/1/2014 15:47,C,29.5
6/1/2014 17:47,C,28.5
6/1/2014 19:47,C,24.5
6/1/2014 21:47,C,26
6/1/2014 23:47,C,22.5
6/2/2014 1:47,C,22
6/2/2014 3:47,C,21.5
6/2/2014 5:47,C,22
6/2/2014 7:47,C,22
6/2/2014 9:47,C,21.5
6/2/2014 11:47,C,22.5
6/2/2014 13:47,C,22
6/2/2014 15:47,C,24
6/2/2014 17:47,C,24
6/2/2014 19:47,C,24
6/2/2014 21:47,C,24
6/2/2014 23:47,C,24
6/3/2014 1:47,C,24.5
6/3/2014 3:47,C,24.5
6/3/2014 5:47,C,24.5
6/3/2014 7:47,C,24.5
6/3/2014 9:47,C,25
6/3/2014 11:47,C,25
6/3/2014 13:47,C,25.5
6/3/2014 15:47,C,25.5
6/3/2014 17:47,C,25.5
6/3/2014 19:47,C,25
6/3/2014 21:47,C,25
6/3/2014 23:47,C,24.5
6/4/2014 1:47,C,24.5
6/4/2014 3:47,C,24.5
6/4/2014 5:47,C,24.5
6/4/2014 7:47,C,25
6/4/2014 9:47,C,25
6/4/2014 11:47,C,25.5
6/4/2014 13:47,C,25.5
6/4/2014 15:47,C,26
6/4/2014 17:47,C,26
6/4/2014 19:47,C,26
6/4/2014 21:47,C,25.5
6/4/2014 23:47,C,25
6/5/2014 1:47,C,25
6/5/2014 3:47,C,25
6/5/2014 5:47,C,25
6/5/2014 7:47,C,25
6/5/2014 9:47,C,25
6/5/2014 11:47,C,25
6/5/2014 13:47,C,25
6/5/2014 15:47,C,25.5
6/5/2014 17:47,C,25.5
6/5/2014 19:47,C,25.5
6/5/2014 21:47,C,25
6/5/2014 23:47,C,25
6/6/2014 1:47,C,25
6/6/2014 3:47,C,25
6/6/2014 5:47,C,25
6/6/2014 7:47,C,25
6/6/2014 9:47,C,25
6/6/2014 11:47,C,25
6/6/2014 13:47,C,25
6/6/2014 15:47,C,25
6/6/2014 17:47,C,25
6/6/2014 19:47,C,24.5
6/6/2014 21:47,C,24.5
6/6/2014 23:47,C,24.5
6/7/2014 1:47,C,25
6/7/2014 3:47,C,25
6/7/2014 5:47,C,25
6/7/2014 7:47,C,25
6/7/2014 9:47,C,25
6/7/2014 11:47,C,25
6/7/2014 13:47,C,25
6/7/2014 15:47,C,25
6/7/2014 17:47,C,25
6/7/2014 19:47,C,25
6/7/2014 21:47,C,24.5
6/7/2014 23:47,C,24.5
6/8/2014 1:47,C,24
6/8/2014 3:47,C,24.5
6/8/2014 5:47,C,24.5
6/8/2014 7:47,C,24.5
6/8/2014 9:47,C,25
6/8/2014 11:47,C,24.5
6/8/2014 13:47,C,24.5
6/8/2014 15:47,C,24.5
6/8/2014 17:47,C,24.5
6/8/2014 19:47,C,25
6/8/2014 21:47,C,24.5
6/8/2014 23:47,C,24
6/9/2014 1:47,C,23.5
6/9/2014 3:47,C,23.5
6/9/2014 5:47,C,23.5
6/9/2014 7:47,C,23.5
6/9/2014 9:47,C,23.5
6/9/2014 11:47,C,23.5
6/9/2014 13:47,C,23.5
6/9/2014 15:47,C,23.5
6/9/2014 17:47,C,23.5
6/9/2014 19:47,C,23.5
6/9/2014 21:47,C,23.5
6/9/2014 23:47,C,23.5
6/10/2014 1:47,C,23.5
6/10/2014 3:47,C,23.5
6/10/2014 5:47,C,23.5
6/10/2014 7:47,C,23.5
