1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: EB000000345F0721
Is Mission Active?  true
Mission Start:  Fri May 02 19:28:00 CDT 2014
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  2721
Total Samples:  3419
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
7/30/14 7:28:00 AM,C,21.5
7/30/14 9:28:00 AM,C,22
7/30/14 11:28:00 AM,C,22
7/30/14 1:28:00 PM,C,22
7/30/14 3:28:00 PM,C,22
7/30/14 5:28:00 PM,C,21.5
7/30/14 7:28:00 PM,C,21.5
7/30/14 9:28:00 PM,C,21.5
7/30/14 11:28:00 PM,C,21.5
7/31/14 1:28:00 AM,C,21.5
7/31/14 3:28:00 AM,C,21.5
7/31/14 5:28:00 AM,C,21.5
7/31/14 7:28:00 AM,C,21.5
7/31/14 9:28:00 AM,C,21.5
7/31/14 11:28:00 AM,C,21.5
7/31/14 1:28:00 PM,C,21.5
7/31/14 3:28:00 PM,C,21.5
7/31/14 5:28:00 PM,C,21.5
7/31/14 7:28:00 PM,C,21.5
7/31/14 9:28:00 PM,C,21.5
7/31/14 11:28:00 PM,C,21.5
8/1/14 1:28:00 AM,C,21.5
8/1/14 3:28:00 AM,C,21.5
8/1/14 5:28:00 AM,C,21
8/1/14 7:28:00 AM,C,21
8/1/14 9:28:00 AM,C,21.5
8/1/14 11:28:00 AM,C,22
8/1/14 1:28:00 PM,C,22
8/1/14 3:28:00 PM,C,22
8/1/14 5:28:00 PM,C,21.5
8/1/14 7:28:00 PM,C,21.5
8/1/14 9:28:00 PM,C,21.5
8/1/14 11:28:00 PM,C,21.5
8/2/14 1:28:00 AM,C,21.5
8/2/14 3:28:00 AM,C,21.5
8/2/14 5:28:00 AM,C,21.5
8/2/14 7:28:00 AM,C,21.5
8/2/14 9:28:00 AM,C,21.5
8/2/14 11:28:00 AM,C,21.5
8/2/14 1:28:00 PM,C,22
8/2/14 3:28:00 PM,C,22
8/2/14 5:28:00 PM,C,21.5
8/2/14 7:28:00 PM,C,22
8/2/14 9:28:00 PM,C,21.5
8/2/14 11:28:00 PM,C,21.5
8/3/14 1:28:00 AM,C,21.5
8/3/14 3:28:00 AM,C,21.5
8/3/14 5:28:00 AM,C,22
8/3/14 7:28:00 AM,C,21.5
8/3/14 9:28:00 AM,C,22
8/3/14 11:28:00 AM,C,22
8/3/14 1:28:00 PM,C,22
8/3/14 3:28:00 PM,C,22
8/3/14 5:28:00 PM,C,22
8/3/14 7:28:00 PM,C,22
8/3/14 9:28:00 PM,C,22
8/3/14 11:28:00 PM,C,22
8/4/14 1:28:00 AM,C,22
8/4/14 3:28:00 AM,C,22
8/4/14 5:28:00 AM,C,22
8/4/14 7:28:00 AM,C,21.5
8/4/14 9:28:00 AM,C,22
8/4/14 11:28:00 AM,C,22
8/4/14 1:28:00 PM,C,22
8/4/14 3:28:00 PM,C,22
8/4/14 5:28:00 PM,C,22
8/4/14 7:28:00 PM,C,22
8/4/14 9:28:00 PM,C,22
8/4/14 11:28:00 PM,C,22
8/5/14 1:28:00 AM,C,22
8/5/14 3:28:00 AM,C,22
8/5/14 5:28:00 AM,C,22
8/5/14 7:28:00 AM,C,21.5
8/5/14 9:28:00 AM,C,22
